rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R01061__cyto,313.462271,331.211254,332,,-4000.0,seq2topt_seq2tm,XP_025344088.1
R11896__mito,324.902847,337.94038,153,,-4000.0,seq2topt_seq2tm,XP_025343733.1
R00571__cyto,307.790751,326.686326,575,,-4000.0,median,
R02051__cyto,307.790751,326.686326,1800,,-4000.0,median,
R01900__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R00578__cyto,303.254499,323.627207,617,,-4000.0,seq2topt_seq2tm,XP_025342990.1
R04125__mito,307.802796,324.82833,388,,-4000.0,seq2topt_seq2tm,XP_025343944.1
R10092__cyto,309.668723,327.049384,298,,-4000.0,seq2topt_seq2tm,XP_025342332.1
R11399__cyto,304.398704,325.449184,753,,-4000.0,seq2topt_seq2tm,XP_025344077.1
R09944__cyto,305.12917,327.746281,320,,-4000.0,seq2topt_seq2tm,XP_025340471.1
R09077__cyto,304.584517,333.102515,470,,-4000.0,seq2topt_seq2tm,XP_025344769.1
R00351__cyto,312.374821,334.590831,461,,-4000.0,seq2topt_seq2tm,XP_025341180.1
R00139__cyto,333.878939,334.161672,151,,-4000.0,seq2topt_seq2tm,XP_025339680.1
R04065__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R00299__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R01404__mito,307.790751,326.686326,937,,-4000.0,median,
R00509__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R03947__cyto,306.247969,328.051832,236,,-4000.0,seq2topt_seq2tm,XP_025344558.1
R05641__cyto,301.838854,326.088759,461,,-4000.0,seq2topt_seq2tm,XP_025341362.1
R11895__cyto,333.878939,334.161672,151,,-4000.0,seq2topt_seq2tm,XP_025339680.1
R08648__mito,311.772319,327.618024,664,,-4000.0,seq2topt_seq2tm,XP_025341159.1
R01715__cyto,309.852189,328.612861,259,,-4000.0,seq2topt_seq2tm,XP_025343085.1
R05050__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R03508__cyto,303.760074,328.775796,546,,-4000.0,seq2topt_seq2tm,XP_025343020.1
R11891__mito,305.076055,326.136759,317,,-4000.0,seq2topt_seq2tm,XP_025342018.1
R04620__cyto,321.312367,330.15565,564,,-4000.0,seq2topt_seq2tm,XP_025344545.1
R10687__cyto,321.844063,332.164565,792,,-4000.0,seq2topt_seq2tm,XP_025343307.1
R02587__cyto,298.199914,325.193474,235,,-4000.0,seq2topt_seq2tm,XP_025343979.1
R01561__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R01281__cyto,321.154947,333.136097,555,,-4000.0,seq2topt_seq2tm,XP_025342760.1
R11892__mito,305.076055,326.136759,317,,-4000.0,seq2topt_seq2tm,XP_025342018.1
R07934__cyto,303.845572,325.561604,732,,-4000.0,seq2topt_seq2tm,XP_025340904.1
R02147__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R00390__pero,307.790751,326.686326,697,,-4000.0,median,
R01123__cyto,306.808304,326.076069,1408,,-4000.0,seq2topt_seq2tm,XP_025344271.1
R01939__cyto,332.293739,328.564402,490,,-4000.0,seq2topt_seq2tm,XP_025340820.1
R11894__cyto,333.878939,334.161672,151,,-4000.0,seq2topt_seq2tm,XP_025339680.1
R02702__cyto,304.995535,326.824346,456,,-4000.0,seq2topt_seq2tm,XP_025339653.1
R01878__cyto,305.758817,329.040465,286,,-4000.0,seq2topt_seq2tm,XP_025343059.1
R00573__cyto,315.696068,329.743895,575,,-4000.0,seq2topt_seq2tm,XP_025341782.1
R09074__cyto,304.584517,333.102515,470,,-4000.0,seq2topt_seq2tm,XP_025344769.1
R08146__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R04439__cyto,306.757557,328.595629,399,,-4000.0,seq2topt_seq2tm,XP_025340578.1
R02864__cyto,306.247969,328.051832,236,,-4000.0,seq2topt_seq2tm,XP_025344558.1
R04560__cyto,306.594675,326.189718,589,,-4000.0,seq2topt_seq2tm,XP_025341005.1
R00078__mito,310.610604,325.069925,166,,-4000.0,seq2topt_seq2tm,XP_025341880.1
R11893__cyto,303.251788,324.566373,424,,-4000.0,seq2topt_seq2tm,XP_025340212.1
R02425__cyto,311.820201,326.489696,666,,-4000.0,seq2topt_seq2tm,XP_025340150.1
R04754__pero,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R02923__cyto,309.434695,329.950783,356,,-4000.0,seq2topt_seq2tm,XP_025344644.1
R10686__cyto,313.783264,330.693814,345,,-4000.0,seq2topt_seq2tm,XP_025341635.1
R05586__cyto,320.852179,327.952608,461,,-4000.0,seq2topt_seq2tm,XP_025342531.1
R02865__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R01121__cyto,307.699541,326.332328,607,,-4000.0,seq2topt_seq2tm,XP_025344126.1
